Adelaide,Albany,Albury,AliceSprings,Ballarat,Bendigo,Brisbane,Cairns,Canberra,Cobar,CoffsHarbour,Darwin,GoldCoast,Hobart,Launceston,Melbourne,Mildura,Moree,MountGambier,Newcastle,Nuriootpa,Penrith,Perth,Portland,Richmond,Sale,Sydney,Townsville,WaggaWagga,Wollongong
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.6,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,8.2,2.8,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.0,0.0,6.0,2.6,0.0,14.4
0.0,3.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,,0.0,1.2,0.0,,0.0,0.0,0.2,0.0,0.2,0.0,1.2,0.0,0.0,0.2
0.0,6.8,0.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,0.0,0.0,5.8,0.8,0.2,,0.0,0.0,0.0,,0.4,0.0,0.0,0.6,0.0,0.0,0.0,7.6,0.0,0.0
0.0,7.4,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,3.2,0.2,0.0,2.2,,0.0,0.0,9.0,,0.0,0.0,0.2,5.8,0.0,0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,1.8,0.0,0.0,1.0,0.0,0.0,0.0,40.4,0.0,5.6,21.0,,0.0,0.0,28.0,,0.5,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,,0.0,0.0,0.2,,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,17.8,0.0,0.0,0.0,,0.0,0.0,0.2,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.6,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
0.0,1.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.0,6.2,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,65.2,0.0,1.2
0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.4,0.0,6.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6,0.0,6.6,3.4,0.0,0.0,1.0,0.0,0.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,84.6,6.8,0.0,7.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,55.4,8.0,0.0
0.0,0.4,0.0,0.0,0.0,2.0,0.0,2.8,0.2,2.4,2.2,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,64.8,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.2,1.8,1.8,0.0,0.0,0.6,0.4,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.0
21.6,0.2,0.2,0.6,0.0,0.0,3.2,0.0,0.0,0.0,0.8,28.6,,2.6,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.2,0.0,0.0,0.0,1.2,5.6,0.2,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.6,0.0,0.0,6.2,0.6,0.0,0.0,19.8,0.4,14.0,1.0,0.6,,0.0,0.0,0.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
20.0,0.0,0.0,4.8,2.0,4.4,6.8,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,,0.0,0.0,3.2,0.0,34.3,0.0,0.0,0.6,,3.2,0.0,87.8,0.0,0.0
2.4,0.0,0.6,0.0,6.6,8.8,4.4,68.8,5.2,0.0,0.0,1.6,0.4,0.4,6.0,,0.0,0.0,0.6,0.0,1.6,0.0,0.0,0.8,0.0,13.6,0.0,3.6,6.4,0.0
0.0,0.2,6.6,0.0,0.0,0.0,0.0,4.0,3.8,4.8,0.0,6.0,0.0,0.0,1.6,,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.8,1.0,10.6,0.0,9.2,0.0,0.2
0.0,0.2,0.2,0.0,0.0,0.0,7.0,0.0,0.4,0.0,5.2,0.0,11.8,0.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.4,0.4,0.0
0.0,0.2,0.0,0.0,0.0,0.0,16.4,3.6,0.0,,0.2,1.6,2.2,1.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4,,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.6,16.8,38.2,0.0,17.0
0.0,18.0,0.0,0.0,0.0,0.0,1.4,20.2,0.0,22.4,1.6,20.8,,0.2,0.0,,0.0,,0.0,10.0,0.0,3.0,0.0,0.0,2.8,1.4,23.0,124.8,0.0,21.0
0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,35.0,6.6,3.0,,0.0,0.0,,0.0,,0.0,8.5,0.0,3.6,0.0,0.0,0.6,0.0,13.6,29.6,0.0,12.0
8.0,0.0,10.4,0.4,22.0,13.2,0.0,50.0,7.4,1.0,0.0,0.0,,5.0,17.6,,0.4,,17.2,0.0,4.5,0.0,0.0,19.4,0.0,7.0,3.4,4.0,15.0,0.2
0.4,0.0,10.4,0.0,4.4,4.2,6.8,0.0,4.4,1.4,7.0,1.8,3.0,5.0,22.5,,0.0,,3.2,1.0,0.0,0.8,0.0,2.2,0.4,19.6,4.8,0.0,2.6,3.0
0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,8.0,0.2,0.2,0.0,,0.0,,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.2,0.2,0.0,0.0,1.2
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.2,12.8,2.0,0.0,0.0,,0.0,,0.0,42.0,0.0,3.2,0.0,0.0,2.8,0.8,61.2,0.0,0.0,9.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.4,0.0,0.0,,0.0,,0.0,0.4,0.0,0.0,0.0,0.2,0.2,1.0,25.4,5.2,0.0,12.6
0.0,2.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.6
0.0,11.0,0.0,0.0,0.8,0.2,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,,0.2,0.0,0.0,0.2,0.0,8.8,0.2,0.0,0.0,9.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,13.8,0.0,0.0,0.0,,0.0,0.0,0.6,0.2,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.4,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,,0.0,0.0,1.4,0.0,0.0,0.0,6.6,0.2,0.0,0.0,0.2,0.0,0.0,118.0
0.0,1.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.2
0.0,0.0,0.0,3.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,3.8,0.0,0.0,3.6,1.2,7.0,0.0,0.0,7.8
0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,2.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.2,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,1.2,3.0,,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,1.4,0.0,94.4,0.0,0.0,10.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.4,0.0,0.0,8.0
4.6,0.0,0.0,0.0,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,8.0,0.0,6.9,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,2.0,1.4,0.0,2.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.2,0.0,16.8,0.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4,0.0,0.0,0.0,0.0,7.4,0.0,0.0,8.4,0.0,0.0,0.0,0.0,,0.0,0.2,0.6,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,,0.0,0.2,1.0,0.0,0.0,0.2,11.2,0.4,0.0,0.0,0.0,1.2,0.0,0.0
0.4,12.2,0.0,0.0,0.6,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.0,13.2,0.6,0.0,0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,,0.0,0.0,0.6,0.0,0.0,0.0,5.0,3.0,0.4,0.0,8.2,0.0,0.0,5.6
0.0,9.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,49.8,0.0,2.6,0.0,0.0,,0.0,0.0,1.2,0.8,0.0,0.0,3.4,3.6,0.0,0.0,0.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.2,0.0,0.0,3.0,1.6,20.8,0.0,0.0,,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.2,0.2,0.0,0.6,11.6,0.0,0.0
0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,4.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,7.6,0.0,0.0
0.0,0.3,0.0,0.0,0.0,0.0,0.4,30.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,,0.0,0.0,1.4,0.0,0.1,0.0,0.0,4.2,0.0,0.0,0.0,0.2,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.2,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,4.2,2.8
0.0,0.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,36.2,0.0,2.2,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.4
0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,4.0,25.8,0.2,0.4,0.0,15.0,0.0,0.0,16.6
0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,15.8,0.0,0.0,0.0
0.2,1.4,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.2,0.0,0.2,0.8,0.4,,0.0,0.0,1.2,0.2,2.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,3.6,0.0,2.4,2.4,4.0,6.8,1.0,0.0,0.0,0.0,0.0,2.8,2.0,,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.8,0.0,5.8,0.0,0.0,1.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.8,0.0,0.0,0.4,0.2,6.6,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.8,0.0,2.0,0.0,0.2,4.8,0.0,3.8,0.0,0.0,9.6
0.0,2.6,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,22.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,2.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.0,0.0,0.0,1.8,0.0,4.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.2,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.2,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,7.2,0.2,1.6,0.0,0.0,,0.0,0.0,2.8,0.2,0.9,0.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0
4.0,10.9,0.0,0.0,2.6,2.6,0.6,1.0,0.0,0.0,0.3,0.0,,2.6,1.2,,0.2,0.0,7.8,0.2,3.8,0.0,1.2,6.4,0.0,0.0,0.0,0.4,0.0,0.0
0.0,6.0,8.6,0.0,2.8,7.8,2.6,19.6,1.8,38.6,0.0,0.0,7.2,1.4,20.0,,2.2,0.0,2.8,0.0,0.1,0.2,3.8,6.0,0.6,2.8,0.0,0.0,5.2,0.0
1.6,0.6,4.0,0.0,14.8,14.4,1.4,,6.8,3.2,0.0,4.8,1.0,6.6,10.0,9.8,3.2,0.0,11.2,7.4,0.5,0.6,0.0,11.2,1.4,4.2,2.8,0.0,3.6,1.0
0.0,0.8,0.0,1.0,0.6,0.4,15.0,,0.0,0.0,3.1,0.0,8.0,5.6,2.6,0.4,0.0,3.0,2.0,2.6,0.0,0.0,0.0,1.4,0.2,2.0,0.0,0.0,0.0,0.0
0.8,1.0,0.0,0.0,0.0,0.0,10.6,2.4,0.0,0.2,0.0,0.0,6.2,6.0,14.8,0.0,0.0,18.4,8.8,0.4,0.0,0.0,0.2,8.2,0.0,0.2,0.0,0.0,0.0,0.0
5.2,0.0,2.4,0.0,1.0,0.8,0.0,,0.0,0.0,0.0,47.4,0.0,6.4,11.4,0.2,0.0,0.0,3.2,0.1,1.7,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.4,0.0
0.0,5.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.8,0.0,7.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.2,0.0,0.0,,0.0
0.4,2.0,13.2,12.6,0.4,5.6,0.0,,0.8,6.8,0.0,3.0,0.0,0.0,0.4,5.4,2.0,0.0,1.8,0.3,5.2,0.0,1.2,7.4,0.0,0.4,0.0,0.0,12.6,0.0
0.8,3.2,46.0,15.6,7.6,11.4,0.6,3.2,28.2,43.0,0.0,0.0,1.6,10.2,1.8,0.8,14.8,0.0,2.8,0.6,,6.6,0.0,4.8,1.4,4.2,1.6,0.4,46.6,8.4
16.0,0.0,13.4,0.0,20.2,13.4,0.0,0.0,7.0,1.2,0.0,0.8,0.0,12.8,33.0,12.0,0.2,1.4,13.4,0.4,15.0,0.0,0.0,19.0,0.2,8.8,0.0,0.0,7.6,0.2
0.6,0.0,2.2,0.0,1.6,1.4,0.0,0.2,0.8,0.2,0.0,0.0,0.0,14.2,0.2,0.2,0.2,0.0,1.2,0.0,1.4,0.0,0.0,4.0,0.0,7.4,0.0,0.0,9.6,0.0
4.6,0.0,2.0,0.0,2.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,3.4,0.0,4.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.4,0.0
0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,4.8,0.0,1.0,1.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.6,18.0,0.2,0.4,0.0,9.0,0.0,0.6,0.0,0.0,13.6,0.0,0.0,0.0,0.0,2.8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7.6,10.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,2.6,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,8.8,0.2,1.8,0.0,0.0,4.4,0.0,0.0,0.0,0.0,5.4,0.0,1.8,0.0,0.0,0.0,0.0
0.0,24.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,36.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0
0.0,22.6,0.0,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0
7.2,1.2,3.0,0.0,5.2,5.4,0.0,158.0,0.0,0.0,0.0,0.0,0.0,2.0,12.8,2.2,1.4,0.0,14.8,0.0,1.8,0.0,2.8,15.6,0.0,2.2,0.0,0.0,1.2,0.0
0.4,6.2,0.0,0.0,0.2,0.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.4,0.6,1.8,0.0,0.0,3.6,0.0,0.0,0.0,23.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3.4,4.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.4,0.0,3.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.2,4.2,15.2,0.0,11.6,14.4,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,4.0,12.4,16.4,0.0,16.2,1.0,29.6,0.0,2.2,21.8,0.0,1.8,0.2,0.0,10.8,0.0
2.8,2.4,1.2,0.0,0.8,1.0,0.0,0.0,3.8,0.2,0.4,0.0,0.0,0.0,1.0,4.8,0.0,12.0,0.8,1.4,5.6,0.0,0.4,1.0,0.0,4.0,0.2,0.0,4.4,0.0
17.0,6.1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.6,4.8,0.0,4.0,0.0,16.2,,3.4,5.4,0.6,0.2,0.0,0.0,10.2,0.0
0.0,2.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.8,0.0,4.2,0.0,0.0,0.0,0.0,0.1,0.6,0.4,0.0,0.4,0.0,2.2,0.0,0.4,0.2
1.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0.4,0.0,0.0,16.8,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,20.0,0.8,3.6,0.0,0.0,1.6,0.0,29.4,0.0,0.0,46.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.4,6.0,15.6,0.0,4.2,0.2,0.0,0.0,0.0,1.8,0.2,0.2,0.0,9.6,0.0,0.2,0.0,0.0,1.0,0.6,0.0,7.6
18.4,0.0,0.0,4.0,0.2,0.2,1.2,0.6,0.0,1.2,0.2,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,4.8,0.0
0.0,7.8,11.6,0.2,5.2,11.6,48.6,0.0,2.6,22.8,46.8,0.0,73.0,0.0,0.0,6.2,0.0,22.7,0.4,5.8,0.0,6.8,8.6,0.2,5.0,0.0,64.4,0.2,11.8,96.4
0.2,0.4,11.6,0.0,1.2,1.2,88.2,0.0,28.4,8.4,219.6,0.0,129.0,15.4,16.0,3.4,0.0,1.6,0.0,96.0,0.0,81.6,0.4,0.2,70.6,9.6,93.8,0.0,10.2,164.2
11.4,0.0,1.2,0.0,0.6,0.0,0.0,0.0,65.2,0.0,0.1,0.0,0.0,12.8,29.0,1.4,0.4,1.3,3.2,17.0,3.9,67.6,0.0,0.8,78.4,19.4,68.4,0.0,1.6,69.4
1.6,8.0,3.6,0.0,3.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.0,0.0,0.0,0.0,12.2,0.0,4.6,0.0,19.4,16.4,0.0,0.0,0.0,0.0,2.6,0.0
3.8,5.8,1.8,0.0,3.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.8,1.2,1.0,0.0,0.4,0.0,4.8,0.0,2.2,1.6,0.0,0.0,0.0,0.0,1.8,0.0
5.2,0.2,7.2,0.0,8.8,8.8,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.4,26.0,1.4,2.2,0.0,10.2,0.0,6.7,0.0,0.0,8.4,0.0,0.6,0.2,0.0,0.6,0.0
2.4,8.0,3.0,0.0,4.6,0.4,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.0,0.0,7.6,0.0,2.0,6.0,0.0,0.2,0.2,0.0,1.0,0.0
1.8,0.1,1.2,0.0,4.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.8,3.0,0.0,0.0,5.4,0.0,3.6,0.0,2.0,12.4,0.0,0.2,0.0,0.0,0.4,0.0
0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,2.6,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.0,0.0,0.2,1.2,5.2,0.0,0.2,2.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0
0.0,14.8,0.0,0.0,0.0,0.4,2.0,11.6,0.2,0.0,1.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.4,0.0,0.0
